TEMPERATURE: temperature salle

08/08/2013 10:34:56 AM	1375950896	19.625
08/08/2013 10:34:06 AM	1375950846	19.562
08/08/2013 10:33:17 AM	1375950797	19.625
08/08/2013 10:32:26 AM	1375950746	19.687
08/08/2013 10:31:37 AM	1375950697	19.687
08/08/2013 10:30:47 AM	1375950647	19.75
08/08/2013 10:29:56 AM	1375950596	19.75
08/08/2013 10:29:07 AM	1375950547	19.75
08/08/2013 10:28:16 AM	1375950496	19.812
08/08/2013 10:27:27 AM	1375950447	19.812
08/08/2013 10:26:37 AM	1375950397	20.062
08/08/2013 10:25:47 AM	1375950347	20.062
08/08/2013 10:24:56 AM	1375950296	19.937
08/08/2013 10:24:06 AM	1375950246	19.937
08/08/2013 10:23:16 AM	1375950196	19.937
08/08/2013 10:22:27 AM	1375950147	20
08/08/2013 10:21:37 AM	1375950097	19.875
08/08/2013 10:20:47 AM	1375950047	19.812
08/08/2013 10:19:57 AM	1375949997	19.875
08/08/2013 10:19:07 AM	1375949947	19.812
08/08/2013 10:18:17 AM	1375949897	19.875
08/08/2013 10:17:27 AM	1375949847	19.875
08/08/2013 10:16:37 AM	1375949797	19.75
08/08/2013 10:15:46 AM	1375949746	19.812
08/08/2013 10:14:57 AM	1375949697	19.812
08/08/2013 10:14:07 AM	1375949647	19.875
08/08/2013 10:13:17 AM	1375949597	19.875
08/08/2013 10:12:26 AM	1375949546	19.812
08/08/2013 10:11:37 AM	1375949497	19.812
08/08/2013 10:10:47 AM	1375949447	19.875
08/08/2013 10:09:56 AM	1375949396	19.812
08/08/2013 10:09:07 AM	1375949347	19.812
08/08/2013 10:08:17 AM	1375949297	19.75
08/08/2013 10:07:27 AM	1375949247	19.812
08/08/2013 10:06:37 AM	1375949197	19.812
08/08/2013 10:05:46 AM	1375949146	19.75
08/08/2013 10:04:57 AM	1375949097	19.875
08/08/2013 10:04:07 AM	1375949047	19.875
08/08/2013 10:03:16 AM	1375948996	19.812
08/08/2013 10:02:26 AM	1375948946	19.875
08/08/2013 10:01:36 AM	1375948896	19.687
08/08/2013 10:00:46 AM	1375948846	19.687
08/08/2013 09:59:56 AM	1375948796	19.75
08/08/2013 09:59:06 AM	1375948746	19.75
08/08/2013 09:58:16 AM	1375948696	19.812
08/08/2013 09:57:26 AM	1375948646	19.75
08/08/2013 09:56:36 AM	1375948596	19.687
08/08/2013 09:55:46 AM	1375948546	19.687
08/08/2013 09:54:57 AM	1375948497	19.625
08/08/2013 09:54:07 AM	1375948447	19.812
08/08/2013 09:53:17 AM	1375948397	19.812
08/08/2013 09:52:27 AM	1375948347	19.812
08/08/2013 09:51:37 AM	1375948297	19.812
08/08/2013 09:50:47 AM	1375948247	19.75
08/08/2013 09:49:57 AM	1375948197	19.75
08/08/2013 09:49:07 AM	1375948147	19.812
08/08/2013 09:48:17 AM	1375948097	19.812
08/08/2013 09:47:26 AM	1375948046	19.875
08/08/2013 09:46:37 AM	1375947997	19.812
08/08/2013 09:45:47 AM	1375947947	19.937
08/08/2013 09:44:57 AM	1375947897	19.937
08/08/2013 09:44:07 AM	1375947847	20
08/08/2013 09:43:16 AM	1375947796	20
08/08/2013 09:42:27 AM	1375947747	19.875
